Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/16/19,"Sadler, Jim H",,,,1220 Clements Road,Missoula,MT,59804,,All Other Expenditures,150.0,Reimburse for UM homecoming parade entry fee,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/11/19,"Shaffer, Amber",,,,PO Box 17601,Missoula,MT,59808,,All Other Expenditures,500.0,Help campaign for city council ward 1,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/11/19,"Sperry, Brent A",,,,5102 Horn Rd,Missoula,MT,59808,,All Other Expenditures,500.0,Help campaign for city council ward 2,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/18/19,Square Inc.,,,,"1455 Market Street, Suite 600",San Francisco,CA,94103,,All Other Expenditures,6.28,Credit card processing fee,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/16/19,Square Inc.,,,,"1455 Market Street, Suite 600",San Francisco,CA,94103,,All Other Expenditures,139.48,Fees for point of sale credit card processing,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/11/19,Square Inc.,,,,"1455 Market Street, Suite 600",San Francisco,CA,94103,,All Other Expenditures,0.03,Test charge fee for Square POS system,General,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,09/09/19,US Bank,,,,PO Box 1800,St. Paul,MN,55101,,All Other Expenditures,300.0,Cash for making change at Lincoln Reagan Dinner,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,08/06/19,US Bank,,,,209 E Spruce St,Missoula,MT,59802,,All Other Expenditures,100.0,Cash for change at Fair booth,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,08/15/19,USPS,,,,1100 W Kent,Missoula,MT,59801,,All Other Expenditures,275.0,Stamps for Lincoln-Reagan Dinner mailings,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,04/07/19,USPS,,,,1100 W Kent,Missoula,MT,59801,,All Other Expenditures,92.0,One year PO box rent,Primary,,,
Missoula County Republican Central Committee,01/01/2019 to 10/24/2019,C6,10/11/19,"Vasecka, Sandra",,,,PO Box 3953,Missoula,MT,59806,,All Other Expenditures,500.0,Help campaign for city council ward 6,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,11/03/19,ActBlue,,,,PO Box 441146,Somerville,MA,02144,,All Other Expenditures,15.63,Contribution processing fee,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,10/27/19,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,MA,02144-0,,All Other Expenditures,19.56,Contribution processing fee,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,10/20/19,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,MA,02144-0,,All Other Expenditures,6.73,Contribution process fee,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,10/13/19,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,MA,02144-0,,All Other Expenditures,3.95,Contribution processing fee,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,09/29/19,ACTBLUE,,,,PO BOX 441146,SOMERVILLE,MA,02144-0,,All Other Expenditures,1.39,Contribution processing fee,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,03/24/20,Al's Mini Storage,,,,315 Main Street,Roundup,MT,59072,,All Other Expenditures,185.25,3 months storage unit,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,12/27/19,Al's Mini Storage,,,,315 Mini Storage,Roundup,MT,59072,,All Other Expenditures,185.25,3 months storage unit - October through December,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,02/12/19,Al's Mini Storage of MT,,,,Hwy 2 E,Havre,MT,59501,,All Other Expenditures,156.5,# month rental Hill Co Dem. posters;decorations;give aways;paper produts,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,10/20/19,"Bachmeier, Jacob D",,,,1318 1/2 2nd Street,Havre,MT,59501,,All Other Expenditures,65.95,"Reimbursement (2376)  (Staple: $13.99-Avery printable tickets, $18.99-Avery address labels, $10.99- 25 pack of certificates x3) ",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,10/20/19,"Bachmeier, Jacob D",,,,1318 1/2 2nd Street,Havre,MT,59501,,All Other Expenditures,100.0,Reimbursement (2376) (27 days of facebook event boosting),General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,10/20/19,"Bachmeier, Jacob D",,,,1318 1/2 2nd Street,Havre,MT,59501,,All Other Expenditures,900.0,2377 donation to campaign,Primary,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,09/08/19,"Bachmeier, Jacob D.",,,,620 7th Avenue,Havre,MT,59501,,All Other Expenditures,297.31,"Repayment for storage @187.31  , parking @30, travel@80",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,07/19/19,City of Havre,,,,520 4th Street,Havre,MT,59501,,All Other Expenditures,50.0,Politics in the Park (Alcohol Permit),General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,05/28/19,Domino's,,,,501   1st   Street,Havre,MT,59501,,All Other Expenditures,40.0,HCD Central Comm 5 pizza;local election convention,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,11/03/19,EAGLES,,,,202 1sT STREET,HAVRE,MT,59501,,All Other Expenditures,1190.0,2379 Pasma Peck dinner 72 plates,Primary,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,07/08/19,GREAT NORTHERN FAIR,,,,HWY 2 WEST,HAVRE,MT,59501,,All Other Expenditures,100.0,Fair booth (Check number 2369),General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,05/20/19,Havre Daily News,,,,119 2nd St,Havre,MT,59501,,All Other Expenditures,150.0,HCDCC public notification of election Published 5/21/2019 only,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,10/21/19,Havre Daily News,,,,119 2nd St,Havre,MT,59501,,All Other Expenditures,337.5,"(2378) 3 3x5 ads (10/25/2019, 10/29/2019, 11/1/2019) for Pasma-Peck Dinner",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,07/19/19,Havre Daily News,,,,119 2nd St,Havre,MT,59501,,All Other Expenditures,377.5,"Politics in the Park advertising, (7/12/19, $140) (7/19, $127.50) (7/26/19, $70), (7/24/19, $40)",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,11/18/19,"Ratliff, Lindsey",,,,736 1st Ave,Havre,MT,59501,,All Other Expenditures,34.0,"Part 5 (Walmart: M & M MC XL $8.98, M&M $8.22, M&M $8.22, Good and Plenty $0.98, Theater Box x 3=2.94, Chocolate mints $0.98, confetti x2=$3.68",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,11/18/19,"Ratliff, Lindsey",,,,736 1st Ave,Havre,MT,59501,,All Other Expenditures,27.92,"Part 3 (Walmart: PL Mix nuts 8.83, spray paint x 2=8.48, chalkboard 1.97, Ribbon 2.00, wood dowls 1.27, cheetos 1.68, confetti x 2=3.68",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,11/18/19,"Ratliff, Lindsey",,,,736 1st Ave,Havre,MT,59501,,All Other Expenditures,40.0,"Reimbursement Part 1 (Dollar Tree: 7 Disposable table covers $7, 11 balloon weights $11, 12 crystal cut salad bowls $12, 10 bags of candy $10) ",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,11/18/19,"Ratliff, Lindsey",,,,736 1st Ave,Havre,MT,59501,,All Other Expenditures,40.34,"Reimbursement Part 2 (Amazon: Hope Rides Again $6.69, Hope Never Dies $8.69, Democrat Donkey Wine Opener $11.97,  funny Trump wine glass 22oz $12.99)",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,11/18/19,"Ratliff, Lindsey",,,,736 1st Ave,Havre,MT,59501,,All Other Expenditures,9.9,"Part 4 (Walmart: Milk Duds $0.98, Wintergreen gum $3.48, Runts $0.98, confetti $1.84, Taffy $1.64, Ferrara $0.98",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,02/26/20,"Steinmetz, Krystal",,,,4031 9th St W,Havre,MT,59501,,All Other Expenditures,900.0,Campaign Contribution,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,07/26/19,WALMART,,,,3510 HWY 2 WEST,HAVRE,MT,59501,,All Other Expenditures,166.65,"Politics in the Park (2 drpepper@4.98, 18 hambuns@.84, 10 hotdogbuns@.84, 4 chips@1.08, 2 chips@1.33, cheese@12.67, 12 hamb@8.98, griller@6.48)",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,07/26/19,WALMART,,,,3510 HWY 2 WEST,HAVRE,MT,59501,,All Other Expenditures,44.48,"Politics in the Park (5 hotdogs@5.78, 3 ketchup@2.16, 2 mustard@1.48, beef base@3.00, lighter@3.14)",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,05/12/19,WALMART,,,,3510 HWY 2 WEST,HAVRE,MT,59501,,All Other Expenditures,80.94,2 Popup tents for events,General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,09/14/19,WALMART,,,,3510 HWY 2 WEST,HAVRE,MT,59501,,All Other Expenditures,195.32,"Festival Days Parade candy. 4@23.98, 10@9.94",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,07/26/19,WALMART,,,,3510 HWY 2 WEST,HAVRE,MT,59501,,All Other Expenditures,114.0,"Politics in the Park (3 hotdogs @ 3.98, corona extra @26.73, bud light@21.78, seagrams@13.47, 2 coke@8.18, 2 cheese@5.88, pepsi@7.98, water@3.98)",General,,,
Hill County Democratic Central Cmte.,01/01/2019 to 04/25/2020,C6,07/27/19,WALMART,,,,3510 HWY 2 WEST,HAVRE,MT,59501,,All Other Expenditures,8.36,"Politics in the Park (3 bags of ice x $1.46), (1 case of water x $3.98)",General,,,
Test Committee for C7E,10/23/2019 to 10/24/2019,C7E,10/23/19,Pizza Hut,,,,1604 Grand Ave,Billings,MT,59102,,All Other Expenditures,250.0,Pizza Pizza,General,,,
Lake County Republican Womens Club,04/01/2020 to 06/25/2020,C6,04/29/20,MTFRW,,,,PO Box 1567  59019,Columbus,MT,59864,,All Other Expenditures,657.5,Dues $27.50 per member $25.00 Annual Service Charge,Primary,,,
Lake County Republican Womens Club,04/01/2020 to 06/25/2020,C6,06/10/20,USPS,,,,105 4th Ave E,Polson,MT,59860,,All Other Expenditures,106.0,Post office box yearly,General,,,
Lake County Republican Womens Club,01/01/2020 to 03/31/2020,C6,01/06/20,"Normandeau, Kathy",,,,317 Mt Landing,Polson,MT,59860,,All Other Expenditures,118.92,Food for Kick off club social,Primary,,,
Lake County Republican Womens Club,01/01/2020 to 03/31/2020,C6,01/06/20,"Reksten, Linda",,,,118 Long Lake            drive,Polson,MT,59860,,All Other Expenditures,7.52,paper products for kick off social,Primary,,,
Lake County Republican Womens Club,11/22/2018 to 12/31/2019,C6,12/31/19,Glacier Bank,,,,50510 US Hwy 93,Polson,MT,59860,,All Other Expenditures,955.0,TO get CERS totals correct,Primary,,,
Butte Teachers Union COPE,03/26/2020 to 06/25/2020,C6,04/16/20,BHS Chemical Free Graduation Party,,,,303 Galaxy,Butte,MT,59701,,All Other Expenditures,100.0,Virtual Graduation Party for Butte High School Class of 2020,General,,,
Butte Teachers Union COPE,01/21/2020 to 03/25/2020,C6,03/16/20,BSB Democratic Central Committee,,,,3113 S. Dakota,Butte,MT,59701,,All Other Expenditures,100.0,Donation for Edmonton Bagpipers,General,,,
Butte Teachers Union COPE,01/21/2020 to 03/25/2020,C6,03/17/20,"McLafferty, Edie L",,,,1311 Stuart ST.,Butte,MT,59701,,All Other Expenditures,180.0,Donation - Edie McLafferty SD 38,General,,,
Butte Teachers Union COPE,01/21/2020 to 03/25/2020,C6,03/13/20,"Nielson- Registration to attend HOBY Leadership Co, Jakob T.",,,,401 S. Wyoming- Butte High School,Butte,MT,59701,,All Other Expenditures,195.0,Registration fee to attend HOBY Leadership Conference,General,,,
Butte Teachers Union COPE,01/01/2019 to 01/20/2020,C6,03/15/19,BSB Democratic Central Committee,,,,156 W Granite,Butte,MT,59701,,All Other Expenditures,100.0,donation for bagpipers,General,,,
Butte Teachers Union COPE,01/01/2019 to 01/20/2020,C6,04/10/19,Montana Girl's State Program,,,,26 Bittersweet Drive,Butte,MT,59701,,All Other Expenditures,150.0,Donation for Registration Fee,General,,,
Butte Teachers Union COPE,01/01/2019 to 01/20/2020,C6,08/08/19,MPTF,,,,1232 E 6th Avenue,Helena,MT,59601,,All Other Expenditures,500.0,Donation for Golf Tourney,General,,,
Butte Teachers Union COPE,01/01/2019 to 01/20/2020,C6,12/12/19,Gamer's Cafe,,,,15 W. Park,Butte,MT,59701,,Debts and Loans Not Yet Paid,200.0,Food donation for social event (Melissa Romano),General,,,
"Justice Committee of McGarvey, Heberling, Sullivan & Lacey P.C.",02/06/2020 to 06/30/2020,C4,06/19/20,Montana Law PAC,,,,PO Box 838,Helena,MT,59624,,All Other Expenditures,4284.0,Contribution,General,,,
"Justice Committee of McGarvey, Heberling, Sullivan & Lacey P.C.",01/22/2020 to 02/05/2020,C4,01/31/20,Montana Law PAC,,,,PO Box 838,Helena,MT,59624,,All Other Expenditures,4824.0,Contribution,Primary,,,
Donna Jean Rolfson Trust,10/29/2019 to 12/19/2019,C4,12/03/19,Greater Polson Community Foundation,,,,PO Box 314,Polson,MT,59860,,All Other Expenditures,5000.0,School Bond Issue,General,,,
Special Mail-out Ballot Regarding Annexation into the Central Valley Fire District (City of Belgrade),02/21/2020 to 03/19/2020,C4,03/19/20,City of Belgrade,,,,91 E Central Ave,Belgrade,MT,59714,,All Other Expenditures,1435.86,"Luncheon meeting expenses, newspaper ads, staff time",General,"Bozeman Daily Chronicle, Belgrade Community Library","20-25 luncheon participates, ads published Nov 21, 28; Jan 30, Feb 6, 7, 8, 9, 10, 11, 12, 13",educate public on election question
Special Mail-out Ballot Regarding Annexation into the Central Valley Fire District (City of Belgrade),01/23/2020 to 02/20/2020,C4,02/20/20,City of Belgrade,,,,91 E Central Ave,Belgrade,MT,59714,,All Other Expenditures,11019.14,"Postage; print/fold/stuff letter to registered voters; print postcard to registered voters; luncheon, payroll",General,"mailers, education luncheon","2900 flyers, 1500 letters + postage, 1500 postcards + postage, 20 attendees at luncheon",Yes vs No vote on annexation in to Central Valley Fire District.
Special Mail-out Ballot Regarding Annexation into the Central Valley Fire District (City of Belgrade),01/01/2020 to 01/22/2020,C4,01/22/20,City of Belgrade,,,,91 E Central Ave,Belgrade,MT,59714,,All Other Expenditures,125.82,educational program,General,,,
Special Mail-out Ballot Regarding Annexation into the Central Valley Fire District (City of Belgrade),12/02/2019 to 12/31/2019,C4,12/31/19,City of Belgrade,,,,91 E Central Ave,Belgrade,MT,59714,,All Other Expenditures,113.88,educational program,General,,,
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/16/20,Auxi Solutions,,,,1013 E Idaho ST,Kalispell,MT,59901,,All Other Expenditures,80.0,WEBSITE MAINTENANCE,General,,,
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/09/20,"Bernhardt, Todd",,,,158 Arbour Dr,Kalispell,MT,59901,,All Other Expenditures,51.5,Reimbursement for purchase of Voter List,General,,,
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/06/20,Black Point Strategies,,,,P.O. Box 80315,Fort Wayne,IN,46898,,All Other Expenditures,1500.0,GOTV digital advertising,General,,"75,000 digital impressions",
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,05/26/20,DHGATE.com,,,,http://www.dhgate.com,London,MT,59601,,All Other Expenditures,311.9,Keychain lanyards,General,,350,
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/18/20,Gateway Community Center,,,,1203 HWY 2 WEST,Kalispell,MT,59901,,All Other Expenditures,800.0,Charitable contribution,General,,,
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/10/20,MailChimp,,,,675 Ponce De Leon Ave. NE #5000,Atlanta,GA,30308,,All Other Expenditures,19.99,Monthly Service Charge,General,,,
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/03/20,PayPal,,,,2211 N First St.,San Jose,CA,95131,,All Other Expenditures,30.0,Monthly Service Charge,General,,,
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/10/20,Republican Signs,,,,PO Box 1250,Cave Junction,OR,97523,,All Other Expenditures,401.68,Yard sign & H wire stand,General,,100,2020 Presidential support
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/10/20,Republican Signs,,,,PO Box 1250,Cave Junction,OR,97523,,All Other Expenditures,805.2,Yard sign & H wire stand,General,,200,2020 Presidential support
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/10/20,Republican Signs,,,,PO Box 1250,Cave Junction,OR,97523,,All Other Expenditures,299.0,Yard Sign,General,,100,2020 Presidential support
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/10/20,Republican Signs,,,,PO Box 1250,Cave Junction,OR,97523,,All Other Expenditures,401.68,Yard sign & H wire stand,General,,100,2020 Presidential support
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,06/18/20,"Roedel, Heidi",,,,P.O. Box 9726,Kalispell,MT,59904,,All Other Expenditures,39.96,Reimbursement for purchase of candy for parade,General,,,
Flathead County Republican Central Committee,05/25/2020 to 06/25/2020,C6,05/26/20,United States Flag Store (Online Store) ,,,,"1000 Westinghouse Drive, Suite 1",New Stanton,PA,15672,,All Other Expenditures,75.0,"USA Stick Flag 4""x 6""",General,,300,
Flathead County Republican Central Committee,01/06/2020 to 05/24/2020,C6,02/26/20,Bigfork VFW Post 4042,,,,P. O.. Box 645,Bigfork,MT,59911,,All Other Expenditures,680.0,Charitable donation,Primary,,,
Flathead County Republican Central Committee,01/06/2020 to 05/24/2020,C6,04/20/20,Bitterroot Screen Printers,,,,365 7th Ave. E. N.,Kalispell,MT,59901,,All Other Expenditures,650.0,Printing,Primary,,1000,2020 decals
